ra              dec            obs_date    obs_time    exposure    exposure_times
290.4931128    -6.584633565    20190803    231100    1200    3
320.8371009    42.66501116    20190803    245100    1200    3
331.8499221    43.44322359    20190803    263100    1200    3
228.4007092    44.44232944    20190804    195000    1200    3
262.6803306    -2.19262567    20190804    213000    1200    3
271.0274165    4.214738718    20190804    231000    1200    3
295.8724413    44.57115517    20190804    245000    1200    3
344.9050962    35.13100013    20190804    263000    1200    3
247.5928199    34.55609806    20190805    194900    1200    3
263.7980699    51.48012346    20190805    212900    1200    3
291.596775    -8.914915843    20190805    230900    1200    3
312.040372    20.39484879    20190805    244900    1200    3
320.4187792    37.09734774    20190805    262900    1200    3
220.3935209    17.96631322    20190806    194800    1200    3
260.0307193    41.63085724    20190806    212800    1200    3
282.2654486    40.31575272    20190806    230800    1200    3
305.8514074    38.93707833    20190806    244800    1200    3
323.8244776    12.24953682    20190806    262800    1200    3
229.7538235    46.96649223    20190807    194700    1200    3
270.9357318    44.91814177    20190807    212700    1200    3
295.8983806    40.6855594    20190807    230700    1200    3
314.7661869    44.91705785    20190807    244700    1200    3
333.4193216    58.19979843    20190807    262700    1200    3
357.385663    46.81179152    20190807    280700    1200    3
234.739176    12.95976027    20190808    194600    1200    3
273.716607    48.38562466    20190808    212600    1200    3
301.1333167    32.02404237    20190808    230600    1200    3
307.7616837    36.71960627    20190808    244600    1200    3
346.9476975    56.31500043    20190808    262600    1200    3
5.307772474    24.38740228    20190808    280600    1200    3
239.6943881    6.962152595    20190809    194500    1200    3
257.1452805    -8.895178411    20190809    212500    1200    3
287.4743057    50.91436888    20190809    230500    1200    3
321.0492643    -0.9028954648    20190809    244500    1200    3
323.5523826    36.57819001    20190809    262500    1200    3
16.81752967    12.19792536    20190809    280500    1200    3
246.0082577    27.22633193    20190810    194400    1200    3
274.9051365    32.77530221    20190810    212400    1200    3
280.5237411    -3.733451231    20190810    230400    1200    3
304.9266459    36.70952804    20190810    244400    1200    3
338.5970436    -9.561387131    20190810    262400    1200    3
8.046808822    36.60288179    20190810    280400    1200    3
245.7754636    34.99042211    20190811    194300    1200    3
260.2954535    37.73111179    20190811    212300    1200    3
295.5667199    -2.821204111    20190811    230300    1200    3
325.4880843    16.01599219    20190811    244300    1200    3
344.6038539    39.55703629    20190811    262300    1200    3
353.7107714    49.33923115    20190811    280300    1200    3
236.9155122    45.37564491    20190812    194200    1200    3
259.6287467    41.82436754    20190812    212200    1200    3
303.863202    -6.892804345    20190812    230200    1200    3
299.2267207    56.37349847    20190812    244200    1200    3
337.5717288    31.73031214    20190812    262200    1200    3
18.07286475    7.496460894    20190812    280200    1200    3
248.6895891    36.90739517    20190813    194100    1200    3
267.3292479    59.07341718    20190813    212100    1200    3
280.4843601    -2.018557498    20190813    230100    1200    3
313.0558659    3.945793354    20190813    244100    1200    3
341.7613136    -0.9329805926    20190813    262100    1200    3
10.51453364    6.065141057    20190813    280100    1200    3
233.3290317    -3.199924606    20190814    194000    1200    3
273.8148684    23.82240301    20190814    212000    1200    3
286.2738376    51.71725082    20190814    230000    1200    3
315.3395349    24.95355018    20190814    244000    1200    3
341.7959579    11.6669756    20190814    262000    1200    3
353.3296642    0.7663106881    20190814    280000    1200    3
236.771684    52.35504469    20190815    193900    1200    3
275.8307192    12.49339142    20190815    211900    1200    3
305.3066496    54.72314368    20190815    225900    1200    3
314.0140063    -7.968364712    20190815    243900    1200    3
327.7781604    -7.279786961    20190815    261900    1200    3
15.14711637    -8.309741961    20190815    275900    1200    3
232.8969102    44.44152845    20190816    193800    1200    3
256.5515147    28.33356438    20190816    211800    1200    3
287.2303091    56.00613475    20190816    225800    1200    3
314.6165842    12.2515612    20190816    243800    1200    3
338.1462019    13.25188553    20190816    261800    1200    3
357.0373538    -3.315474339    20190816    275800    1200    3
228.0076471    41.84041966    20190817    193700    1200    3
267.9895269    38.48326518    20190817    211700    1200    3
298.977233    16.10864156    20190817    225700    1200    3
318.1196071    10.82610817    20190817    243700    1200    3
340.9268187    34.21829486    20190817    261700    1200    3
5.496896243    13.49468336    20190817    275700    1200    3
245.7502167    1.808982452    20190818    193600    1200    3
263.2246665    28.71776207    20190818    211600    1200    3
289.9463308    1.614600722    20190818    225600    1200    3
303.7517752    52.41462596    20190818    243600    1200    3
355.9618176    29.24069556    20190818    261600    1200    3
16.26089944    0.4298004652    20190818    275600    1200    3
235.6900119    -9.926242585    20190819    193500    1200    3
266.3494831    51.26809698    20190819    211500    1200    3
294.9438732    22.92881497    20190819    225500    1200    3
318.8155295    -2.142888861    20190819    243500    1200    3
329.5594366    -0.3888018277    20190819    261500    1200    3
8.247754737    38.62449674    20190819    275500    1200    3
240.8564396    -0.6389969767    20190820    193400    1200    3
259.5532035    -0.09974412588    20190820    211400    1200    3
305.8959146    -3.448223036    20190820    225400    1200    3
320.1914875    52.90028362    20190820    243400    1200    3
359.9693287    28.6150389    20190820    261400    1200    3
12.99655775    45.02128845    20190820    275400    1200    3
254.7831353    46.65148443    20190821    193300    1200    3
262.0253333    3.289339106    20190821    211300    1200    3
301.103991    24.39485663    20190821    225300    1200    3
329.0234698    0.5305890029    20190821    243300    1200    3
353.3997917    15.20367095    20190821    261300    1200    3
22.31421942    43.32192922    20190821    275300    1200    3
244.5056789    -0.3043083363    20190822    193200    1200    3
261.0855402    -1.728232801    20190822    211200    1200    3
302.7827197    34.58407838    20190822    225200    1200    3
326.1441282    -4.230869686    20190822    243200    1200    3
359.9663041    20.50858141    20190822    261200    1200    3
24.90899224    28.13449168    20190822    275200    1200    3
236.0344118    32.76833573    20190823    193100    1200    3
269.1080028    54.91699142    20190823    211100    1200    3
304.4010204    12.01889807    20190823    225100    1200    3
307.564602    22.95504891    20190823    243100    1200    3
340.1340873    22.12868756    20190823    261100    1200    3
3.662786307    22.3557235    20190823    275100    1200    3
262.3148425    45.58088628    20190824    193000    1200    3
275.7828326    -6.608725365    20190824    211000    1200    3
288.079039    27.26133437    20190824    225000    1200    3
326.4885458    57.04536418    20190824    243000    1200    3
337.7390138    8.402980385    20190824    261000    1200    3
25.88839824    52.92526926    20190824    275000    1200    3
236.5504183    35.11672341    20190825    192900    1200    3
287.9276034    16.58002079    20190825    210900    1200    3
287.3968291    44.34653631    20190825    224900    1200    3
332.6013068    -4.934924485    20190825    242900    1200    3
347.5126827    25.00576767    20190825    260900    1200    3
3.109356179    19.98757279    20190825    274900    1200    3
243.9931258    -3.0541279    20190826    192800    1200    3
275.9080251    10.64236157    20190826    210800    1200    3
307.040413    3.885575055    20190826    224800    1200    3
317.038157    -0.8234364895    20190826    242800    1200    3
334.5099411    40.90336085    20190826    260800    1200    3
27.30156663    19.73211905    20190826    274800    1200    3
258.5433433    7.385228537    20190827    192700    1200    3
277.0633363    56.46802612    20190827    210700    1200    3
300.4939456    32.74991837    20190827    224700    1200    3
337.7679469    -4.870388406    20190827    242700    1200    3
338.6365125    -9.782110635    20190827    260700    1200    3
28.8265862    12.10806026    20190827    274700    1200    3
258.5912499    39.18903591    20190828    192600    1200    3
288.3518867    25.67080119    20190828    210600    1200    3
